,Date,Open,High,Low,Close,Adj Close,Volume
344,2013-09-12,190.96000700000002,191.320007,189.850006,190.729996,161.88828999999998,3354800
345,2013-09-13,191.21000700000002,193.100006,191.0,192.169998,163.110535,3710400
346,2013-09-16,193.699997,194.809998,192.610001,193.149994,163.942352,3902400
347,2013-09-17,193.419998,194.149994,191.830002,192.16000400000001,163.102051,2930900
348,2013-09-18,192.600006,194.889999,192.0,194.419998,165.020294,3841800
349,2013-09-19,194.179993,194.889999,193.220001,193.389999,164.146042,3178100
350,2013-09-20,193.96000700000002,194.429993,190.020004,190.020004,161.285645,8525900
351,2013-09-23,190.059998,192.41000400000001,189.330002,190.990005,162.108978,3340800
352,2013-09-24,190.929993,191.559998,189.66000400000001,189.970001,161.243225,3085300
353,2013-09-25,190.139999,190.619995,188.5,189.470001,160.818817,2654500
354,2013-09-26,190.100006,191.759995,189.46000700000002,190.220001,161.455429,2093600
355,2013-09-27,188.869995,188.940002,186.449997,186.919998,158.654419,3905500
356,2013-09-30,185.559998,186.740005,184.33999599999999,185.179993,157.17752099999998,3978200
357,2013-10-01,185.33999599999999,186.649994,184.649994,186.380005,158.19610600000001,2681200
358,2013-10-02,185.53999299999998,186.309998,184.41000400000001,184.96000700000002,156.990814,3617100
359,2013-10-03,184.699997,184.96000700000002,183.0,183.860001,156.057159,3211800
360,2013-10-04,184.169998,185.130005,183.580002,184.100006,156.260849,2863600
361,2013-10-07,181.850006,183.309998,181.850006,182.009995,154.48689299999998,3966400
362,2013-10-08,181.889999,181.990005,178.71000700000002,178.720001,151.694412,5578300
363,2013-10-09,179.369995,181.669998,179.100006,181.320007,153.90126,4423500
364,2013-10-10,183.169998,184.770004,182.360001,184.770004,156.829544,3658900
365,2013-10-11,185.25,186.229996,184.119995,186.16000400000001,158.009354,3232600
366,2013-10-14,185.41000400000001,186.990005,184.419998,186.970001,158.696884,2663100
367,2013-10-15,185.740005,185.940002,184.220001,184.66000400000001,156.736176,3365100
368,2013-10-16,185.419998,186.729996,184.990005,186.729996,158.493149,6718000
369,2013-10-17,173.83999599999999,177.0,172.570007,174.830002,148.392654,22368900
370,2013-10-18,174.800003,175.0,173.25,173.779999,147.50143400000002,10548000
371,2013-10-21,174.419998,174.75,172.630005,172.860001,146.720551,7098700
372,2013-10-22,173.350006,175.570007,172.949997,174.970001,148.511505,6977300
373,2013-10-23,175.08999599999999,175.990005,174.399994,175.770004,149.190521,5409400
374,2013-10-24,176.429993,177.889999,176.25,177.800003,150.913528,5533300
375,2013-10-25,178.429993,179.100006,176.259995,176.850006,150.107193,4842800
376,2013-10-28,177.03999299999998,177.889999,176.199997,177.350006,150.53157,3712700
377,2013-10-29,177.619995,182.320007,177.5,182.119995,154.580261,8904600
378,2013-10-30,181.690002,182.179993,179.860001,180.149994,152.908173,5273700
379,2013-10-31,179.649994,181.669998,179.03999299999998,179.21000700000002,152.110352,4318100
380,2013-11-01,179.809998,180.33999599999999,178.880005,179.229996,152.127289,3644500
381,2013-11-04,179.899994,180.800003,179.33999599999999,180.270004,153.010025,3483300
382,2013-11-05,179.53999299999998,179.800003,177.71000700000002,177.850006,150.955948,6096800
383,2013-11-06,177.91000400000001,179.75,177.779999,179.190002,152.91014099999998,4560700
384,2013-11-07,179.600006,181.389999,179.600006,180.0,153.601349,5219500
385,2013-11-08,178.830002,180.080002,177.350006,179.990005,153.592804,6275000
386,2013-11-11,180.190002,183.389999,180.03999299999998,182.880005,156.05896,5222300
387,2013-11-12,182.529999,184.050003,182.259995,183.070007,156.22108500000002,4258500
388,2013-11-13,182.270004,183.550003,181.58999599999999,183.550003,156.63069199999998,4704400
389,2013-11-14,180.479996,183.199997,179.66000400000001,182.21000700000002,155.487198,6321500
390,2013-11-15,182.380005,183.279999,181.16000400000001,183.190002,156.32347099999998,5176100
391,2013-11-18,183.520004,184.990005,183.270004,184.470001,157.41575600000002,5344900
392,2013-11-19,184.630005,186.199997,184.149994,185.25,158.08136000000002,4577000
393,2013-11-20,185.220001,186.240005,184.649994,185.190002,158.030151,3645800
394,2013-11-21,185.53999299999998,185.75,183.41000400000001,184.130005,157.125656,4459500
395,2013-11-22,183.5,184.990005,179.919998,181.300003,154.710678,7610200
396,2013-11-25,180.25,180.75,177.820007,178.940002,152.696808,7161900
397,2013-11-26,178.669998,178.940002,177.309998,177.309998,151.305878,5756000
398,2013-11-27,177.830002,180.179993,177.820007,178.970001,152.722366,4596500
399,2013-11-29,179.21000700000002,180.759995,179.0,179.679993,153.32826200000002,2870500
400,2013-12-02,179.46000700000002,179.58999599999999,177.119995,177.479996,151.450928,4560000
401,2013-12-03,177.0,178.229996,175.639999,176.080002,150.256256,5864000
402,2013-12-04,175.369995,177.5,175.16000400000001,175.740005,149.966095,5267400
403,2013-12-05,176.149994,176.860001,175.279999,176.080002,150.256256,4384900
404,2013-12-06,176.699997,178.0,176.009995,177.669998,151.61308300000002,4739800
405,2013-12-09,177.990005,178.149994,176.830002,177.46000700000002,151.43383799999998,3796600
406,2013-12-10,176.899994,177.669998,176.059998,177.119995,151.143707,4127800
407,2013-12-11,177.0,177.759995,175.100006,175.199997,149.50528,4090400
408,2013-12-12,175.059998,175.800003,173.300003,173.369995,147.943649,5671600
409,2013-12-13,173.520004,174.380005,172.729996,172.800003,147.457275,4184400
410,2013-12-16,173.220001,178.350006,172.729996,177.850006,151.766647,7517000
411,2013-12-17,177.360001,177.490005,175.119995,175.759995,149.983139,5471900
412,2013-12-18,176.449997,178.740005,174.850006,178.699997,152.491974,5697700
413,2013-12-19,177.880005,180.53999299999998,177.880005,180.220001,153.789047,5927000
414,2013-12-20,180.119995,182.0,180.020004,180.020004,153.618393,7653500
415,2013-12-23,181.050003,182.929993,180.610001,182.229996,155.504272,4079900
416,2013-12-24,181.96000700000002,183.5,181.91000400000001,183.220001,156.349075,1613600
417,2013-12-26,183.559998,185.559998,183.509995,185.350006,158.16668700000002,3325700
418,2013-12-27,185.83999599999999,186.5,184.559998,185.080002,157.936279,3381600
419,2013-12-30,185.320007,186.699997,184.669998,186.41000400000001,159.07124299999998,3018600
420,2013-12-31,186.490005,187.78999299999998,186.300003,187.570007,160.061157,3619700
421,2014-01-02,187.21000700000002,187.399994,185.199997,185.529999,158.320358,4546500
422,2014-01-03,185.830002,187.350006,185.300003,186.639999,159.267517,4063200
423,2014-01-06,187.149994,187.360001,185.300003,186.0,158.721359,4067800
424,2014-01-07,186.389999,190.350006,186.380005,189.71000700000002,161.88725300000002,5932300
425,2014-01-08,189.330002,189.419998,187.259995,187.970001,160.40242,4603700
426,2014-01-09,189.020004,189.5,186.550003,187.380005,159.898987,4321300
427,2014-01-10,188.309998,188.570007,186.279999,187.259995,159.79658500000002,4022400
428,2014-01-13,186.259995,186.949997,183.860001,184.16000400000001,157.151245,5784700
429,2014-01-14,185.059998,186.429993,183.880005,185.919998,158.653107,4619200
430,2014-01-15,185.820007,188.649994,185.490005,187.740005,160.206192,4816500
431,2014-01-16,187.529999,188.990005,186.800003,188.759995,161.07663,4770300
432,2014-01-17,188.03999299999998,190.809998,187.860001,190.08999599999999,162.211548,7644600
433,2014-01-21,190.229996,190.389999,186.78999299999998,188.429993,160.794983,11076300
434,2014-01-22,181.279999,183.5,179.669998,182.25,155.521347,13796100
435,2014-01-23,181.429993,183.720001,180.71000700000002,182.729996,155.930939,6973900
436,2014-01-24,181.25,182.809998,179.639999,179.639999,153.29411299999998,6890600
437,2014-01-27,179.610001,179.649994,177.66000400000001,177.899994,151.809296,5208600
438,2014-01-28,178.050003,178.449997,176.16000400000001,176.850006,150.91331499999998,5333300
439,2014-01-29,175.979996,178.529999,175.889999,176.399994,150.529312,4970900
440,2014-01-30,177.169998,177.860001,176.360001,177.360001,151.34854099999998,4853700
441,2014-01-31,176.110001,177.83999599999999,175.33999599999999,176.679993,150.768219,5193400
442,2014-02-03,176.020004,176.020004,172.720001,172.899994,147.542603,7186800
443,2014-02-04,173.529999,173.75,172.360001,172.83999599999999,147.491455,4349800
444,2014-02-05,172.190002,174.970001,172.190002,174.240005,148.686111,4712300
445,2014-02-06,173.970001,174.850006,173.78999299999998,174.669998,149.870163,4292200
446,2014-02-07,175.639999,177.559998,175.070007,177.25,152.083847,4692900
447,2014-02-10,176.970001,177.649994,176.25,177.139999,151.989471,3540400
448,2014-02-11,176.809998,180.389999,176.800003,179.699997,154.18598899999998,4647300
449,2014-02-12,179.520004,181.25,179.259995,180.240005,154.649338,3983000
450,2014-02-13,178.220001,182.360001,177.860001,181.83999599999999,156.022141,4482000
451,2014-02-14,181.259995,184.429993,180.990005,183.690002,157.609497,4659900
452,2014-02-18,183.179993,184.0,182.320007,183.190002,157.180496,4435200
453,2014-02-19,182.740005,185.649994,182.41000400000001,182.949997,156.974564,4671500
454,2014-02-20,182.96000700000002,184.860001,182.78999299999998,184.259995,158.098572,4968200
455,2014-02-21,184.25,185.71000700000002,182.619995,182.78999299999998,156.837296,5699300
456,2014-02-24,182.820007,185.16000400000001,182.820007,183.449997,157.403534,4595300
457,2014-02-25,183.520004,184.600006,182.880005,183.229996,157.214813,3902300
458,2014-02-26,183.940002,185.279999,183.559998,184.059998,157.926971,3740700
459,2014-02-27,183.830002,185.949997,183.809998,185.270004,158.965134,3827800
460,2014-02-28,185.380005,186.119995,183.649994,185.169998,158.87936399999998,4667900
461,2014-03-03,183.330002,184.639999,182.820007,184.259995,158.098572,3950100
462,2014-03-04,185.809998,187.16000400000001,185.679993,186.440002,159.96903999999998,4733000
463,2014-03-05,186.570007,187.949997,186.399994,187.139999,160.569656,3485200
464,2014-03-06,187.369995,188.389999,186.899994,187.639999,160.998657,3817300
465,2014-03-07,188.350006,188.919998,187.179993,187.679993,161.032974,4117800
466,2014-03-10,187.550003,188.369995,185.850006,186.389999,159.926132,4591200
467,2014-03-11,187.41000400000001,188.449997,186.03999299999998,186.759995,160.243607,4229500
468,2014-03-12,186.009995,187.449997,185.889999,186.220001,159.780273,4833000
469,2014-03-13,186.41000400000001,187.0,183.71000700000002,183.899994,157.789658,4913200
470,2014-03-14,183.889999,184.28999299999998,182.21000700000002,182.21000700000002,156.3396,5490300
471,2014-03-17,182.66000400000001,186.350006,182.66000400000001,185.809998,159.42846699999998,4938100
472,2014-03-18,185.990005,187.899994,185.53999299999998,186.809998,160.28653,3961300
473,2014-03-19,185.600006,186.699997,183.5,184.71000700000002,158.484695,4323900
474,2014-03-20,184.470001,188.259995,184.169998,187.899994,161.221725,5062600
475,2014-03-21,188.5,188.699997,186.399994,186.669998,160.16636699999998,12535200
476,2014-03-24,187.429993,189.440002,187.369995,188.25,161.522079,5738500
477,2014-03-25,188.759995,195.399994,188.699997,195.03999299999998,167.348007,10912700
478,2014-03-26,194.979996,195.630005,191.96000700000002,192.619995,165.271622,6851700
479,2014-03-27,191.91000400000001,192.669998,189.320007,189.830002,162.877716,6767700
480,2014-03-28,189.940002,192.619995,189.110001,190.449997,163.40971399999998,5194400
481,2014-03-31,191.639999,193.770004,191.399994,192.490005,165.160034,8537300
482,2014-04-01,193.119995,195.130005,192.779999,194.5,166.884674,5394100
483,2014-04-02,194.240005,194.5,192.490005,193.550003,166.06956499999998,4924100
484,2014-04-03,193.199997,193.380005,192.350006,192.690002,165.331696,4091100
485,2014-04-04,193.119995,193.970001,191.279999,191.770004,164.54226699999998,6089900
486,2014-04-07,191.720001,195.309998,191.570007,194.520004,166.90184,6740500
487,2014-04-08,193.889999,194.169998,192.690002,193.28999299999998,165.846436,5125000
488,2014-04-09,193.880005,197.0,193.600006,196.639999,168.72083999999998,5480100
489,2014-04-10,196.059998,199.21000700000002,195.66000400000001,195.679993,167.897125,8417900
490,2014-04-11,195.03999299999998,197.0,194.270004,195.190002,167.47673,4835000
491,2014-04-14,196.240005,198.240005,195.880005,197.770004,169.69035300000002,5431100
492,2014-04-15,195.979996,197.41000400000001,195.419998,197.020004,169.04689,5351300
493,2014-04-16,198.050003,198.71000700000002,195.0,196.399994,168.51490800000002,8527300
494,2014-04-17,187.25,190.699997,187.009995,190.009995,163.032166,11249600
495,2014-04-21,189.800003,192.809998,189.740005,192.270004,164.971298,5419700
496,2014-04-22,192.009995,193.0,191.199997,192.149994,164.868317,3878600
497,2014-04-23,191.78999299999998,192.41000400000001,190.110001,191.729996,164.50795,4736400
498,2014-04-24,192.220001,192.220001,190.029999,190.220001,163.21234099999998,4407100
499,2014-04-25,190.53999299999998,190.669998,189.110001,189.630005,162.70611599999998,3871000
500,2014-04-28,191.139999,193.990005,190.580002,193.139999,165.717773,5638300
501,2014-04-29,193.58999599999999,195.940002,193.41000400000001,195.110001,167.408035,4626300
502,2014-04-30,194.380005,196.860001,194.350006,196.470001,168.574951,4206800
503,2014-05-01,196.309998,196.740005,193.149994,193.529999,166.05238300000002,3674000
504,2014-05-02,193.75,193.83999599999999,191.25,191.440002,164.259109,3049900
505,2014-05-05,191.050003,191.490005,189.800003,191.259995,164.104691,2222100
506,2014-05-06,190.929993,190.949997,189.25,190.029999,163.04934699999998,3188700
507,2014-05-07,189.33999599999999,190.300003,186.929993,189.300003,163.368683,3821000
508,2014-05-08,189.16000400000001,190.570007,188.229996,188.91000400000001,163.032074,2431900
509,2014-05-09,188.979996,190.58999599999999,188.369995,190.080002,164.041779,2261600
510,2014-05-12,191.119995,193.020004,190.940002,192.570007,166.19072,3777400
511,2014-05-13,192.78999299999998,193.029999,191.759995,192.190002,165.862762,2226600
512,2014-05-14,191.91000400000001,191.990005,188.169998,188.720001,162.868088,5251500
513,2014-05-15,189.070007,189.080002,186.179993,186.46000700000002,160.917709,4202200
514,2014-05-16,186.270004,187.41000400000001,185.929993,187.059998,161.435471,3949500
515,2014-05-19,186.610001,187.130005,186.03999299999998,187.0,161.383728,3270700
516,2014-05-20,186.25,186.699997,184.699997,184.889999,159.56274399999998,3026500
517,2014-05-21,185.850006,187.16000400000001,184.949997,186.389999,160.857239,2988000
518,2014-05-22,186.449997,186.449997,185.029999,185.679993,160.244537,2218000
519,2014-05-23,185.83999599999999,186.139999,185.309998,185.940002,160.468918,2562900
520,2014-05-27,184.800003,185.649994,183.929993,184.779999,159.467804,4793800
521,2014-05-28,184.479996,184.880005,182.940002,183.080002,158.00067099999998,3721600
522,2014-05-29,183.639999,183.779999,182.330002,183.759995,158.58754,2759900
523,2014-05-30,183.380005,184.570007,182.490005,184.360001,159.105362,4620500
524,2014-06-02,184.759995,186.279999,184.669998,185.690002,160.253143,3200500
525,2014-06-03,185.550003,185.759995,184.119995,184.369995,159.11393700000002,2517100
526,2014-06-04,184.71000700000002,185.449997,184.199997,184.509995,159.234787,2376800
527,2014-06-05,184.66000400000001,186.08999599999999,183.919998,185.979996,160.503433,2852200
528,2014-06-06,186.470001,187.649994,185.899994,186.369995,160.840027,3296700
529,2014-06-09,186.220001,187.639999,185.96000700000002,186.220001,160.710556,2728400
530,2014-06-10,186.199997,186.220001,183.820007,184.28999299999998,159.044952,4154900
531,2014-06-11,183.610001,184.199997,182.009995,182.25,157.284409,4061700
532,2014-06-12,182.479996,182.550003,180.91000400000001,181.220001,156.395477,4425300
533,2014-06-13,182.0,183.0,181.520004,182.559998,157.551941,2773600
534,2014-06-16,182.399994,182.71000700000002,181.240005,182.350006,157.370697,3556200
535,2014-06-17,181.899994,182.809998,181.559998,182.259995,157.293015,2460900
536,2014-06-18,182.03999299999998,183.610001,181.78999299999998,183.600006,158.449448,3931800
537,2014-06-19,184.119995,184.470001,182.360001,182.820007,157.776306,3551100
538,2014-06-20,182.58999599999999,182.669998,181.399994,181.550003,156.680283,10686800
539,2014-06-23,181.919998,182.25,181.0,182.139999,157.18945300000001,3231700
540,2014-06-24,181.5,183.0,180.649994,180.880005,156.10206599999998,3875400
541,2014-06-25,180.25,180.970001,180.059998,180.720001,155.96395900000002,2762800
542,2014-06-26,180.869995,181.369995,179.270004,180.369995,155.661911,3258500
543,2014-06-27,179.770004,182.46000700000002,179.66000400000001,181.71000700000002,156.81835900000002,4575500
544,2014-06-30,181.330002,181.929993,180.259995,181.270004,156.43866,4223800
545,2014-07-01,181.699997,187.270004,181.699997,186.350006,160.822784,6643100
546,2014-07-02,186.33999599999999,188.990005,186.169998,188.389999,162.583282,5093000
547,2014-07-03,188.389999,188.809998,187.350006,188.529999,162.704117,2422400
548,2014-07-07,187.610001,188.270004,187.440002,188.03999299999998,162.281219,2958700
549,2014-07-08,187.649994,188.080002,186.369995,187.220001,161.573578,3135100
550,2014-07-09,187.679993,188.899994,186.889999,188.419998,162.609161,3309600
551,2014-07-10,186.440002,188.050003,186.21000700000002,187.699997,161.98783899999998,3177800
552,2014-07-11,187.729996,188.350006,186.71000700000002,188.0,162.24671899999998,2402500
553,2014-07-14,188.550003,190.440002,188.529999,189.860001,163.851929,4501100
554,2014-07-15,189.53999299999998,190.080002,188.21000700000002,188.490005,162.669601,4864700
555,2014-07-16,192.240005,193.360001,190.759995,192.360001,166.00946000000002,7812600
556,2014-07-17,192.360001,195.949997,192.0,192.490005,166.12162800000002,8872300
557,2014-07-18,191.96000700000002,193.440002,190.0,192.5,166.13028,8166400
558,2014-07-21,191.300003,191.699997,189.25,190.850006,164.706329,4154400
559,2014-07-22,191.58999599999999,194.720001,191.559998,194.08999599999999,167.50247199999998,4853000
560,2014-07-23,194.110001,194.899994,193.570007,193.630005,167.10553000000002,3584200
561,2014-07-24,193.949997,195.619995,193.75,195.240005,168.49496499999998,3612700
562,2014-07-25,195.300003,195.899994,193.78999299999998,194.399994,167.77002,3376400
563,2014-07-28,194.300003,196.399994,193.649994,195.779999,168.960983,3242400
564,2014-07-29,195.300003,195.889999,194.53999299999998,194.570007,167.91674799999998,3264100
565,2014-07-30,195.199997,195.990005,192.899994,194.0,167.42481999999998,3943800
566,2014-07-31,192.83999599999999,194.28999299999998,191.53999299999998,191.669998,165.414001,4207500
567,2014-08-01,190.5,191.5,188.860001,189.149994,163.239182,5181100
568,2014-08-04,189.350006,189.949997,188.600006,189.639999,163.662064,2125900
569,2014-08-05,188.75,189.199997,186.440002,187.100006,161.470001,3307900
570,2014-08-06,185.360001,186.880005,184.440002,185.970001,161.443954,3847000
571,2014-08-07,186.639999,186.679993,183.580002,184.300003,159.994217,2708600
572,2014-08-08,184.399994,186.669998,183.580002,186.630005,162.016937,2781500
573,2014-08-11,187.809998,188.360001,186.279999,187.470001,162.74615500000002,2527200
574,2014-08-12,187.449997,188.690002,186.809998,187.33999599999999,162.633301,1858600
575,2014-08-13,188.0,188.479996,187.369995,187.949997,163.162872,1795000
576,2014-08-14,187.570007,188.169998,186.929993,187.880005,163.102097,1929500
577,2014-08-15,187.850006,188.880005,186.78999299999998,187.380005,162.668015,2814800
578,2014-08-18,188.100006,189.809998,187.759995,189.360001,164.386902,2420300
579,2014-08-19,190.03999299999998,190.25,189.360001,190.070007,165.003265,2040100
580,2014-08-20,189.860001,190.389999,189.25,190.100006,165.02929699999999,2177600
581,2014-08-21,190.899994,192.070007,190.5,191.229996,166.010284,2496500
582,2014-08-22,190.770004,191.880005,190.28999299999998,190.41000400000001,165.298447,1940300
583,2014-08-25,191.389999,191.809998,190.71000700000002,191.16000400000001,165.94946299999998,1723600
584,2014-08-26,191.020004,193.529999,191.020004,192.990005,167.538147,3175400
585,2014-08-27,193.029999,194.130005,191.559998,192.25,166.895767,2190200
586,2014-08-28,191.470001,192.300003,190.66000400000001,192.0,166.67871100000002,1503600
587,2014-08-29,192.279999,192.75,191.139999,192.300003,166.939178,2909400
588,2014-09-02,192.679993,192.970001,190.929993,191.559998,166.296768,2679700
589,2014-09-03,192.389999,192.949997,191.860001,191.949997,166.635315,1822800
590,2014-09-04,191.690002,192.690002,190.059998,190.679993,165.532806,2865000
591,2014-09-05,190.529999,191.75,190.08999599999999,191.199997,165.984207,2260200
592,2014-09-08,190.75,191.199997,189.509995,190.139999,165.064041,2524200
593,2014-09-09,190.33999599999999,190.740005,189.779999,189.990005,164.933807,2403600
594,2014-09-10,190.119995,192.149994,190.100006,191.53999299999998,166.27938799999998,2764000
595,2014-09-11,191.080002,192.779999,190.119995,191.720001,166.435654,2298500
596,2014-09-12,191.470001,191.600006,190.570007,191.279999,166.053665,2901000
597,2014-09-15,191.419998,192.490005,190.580002,191.809998,166.513779,2456400
598,2014-09-16,191.25,193.570007,190.820007,192.96000700000002,167.512131,2561500
599,2014-09-17,193.220001,193.639999,192.300003,192.800003,167.373245,3210800
600,2014-09-18,192.78999299999998,194.130005,192.71000700000002,193.75,168.19793700000002,2963300
601,2014-09-19,194.53999299999998,195.0,193.190002,194.0,168.414948,8852000
602,2014-09-22,193.720001,194.139999,192.630005,193.110001,167.642334,3318000
603,2014-09-23,192.75,193.070007,191.520004,191.619995,166.348816,3301800
604,2014-09-24,191.0,192.449997,189.880005,192.309998,166.9478,3082600
605,2014-09-25,192.050003,192.5,188.970001,189.009995,164.083054,4151400
606,2014-09-26,188.929993,190.330002,188.610001,190.059998,164.994568,2493900
607,2014-09-29,188.509995,189.96000700000002,188.119995,189.639999,164.629959,2336300
608,2014-09-30,189.639999,190.850006,189.149994,189.830002,164.794907,2932600
609,2014-10-01,189.91000400000001,190.399994,186.78999299999998,187.169998,162.485703,3723200
610,2014-10-02,187.66000400000001,187.779999,186.240005,186.91000400000001,162.26004,2283100
611,2014-10-03,188.110001,189.369995,187.559998,188.669998,163.78788799999998,3071500
612,2014-10-06,189.690002,190.889999,188.71000700000002,189.03999299999998,164.10908500000002,2099500
613,2014-10-07,187.770004,188.119995,185.53999299999998,185.71000700000002,161.218262,2991300
614,2014-10-08,185.970001,189.600006,185.610001,189.360001,164.386902,2984800
615,2014-10-09,189.119995,189.5,186.08999599999999,186.419998,161.834625,2625400
616,2014-10-10,185.860001,187.740005,185.100006,185.929993,161.409225,5090200
617,2014-10-13,185.490005,186.649994,183.419998,183.520004,159.317078,3596700
618,2014-10-14,184.889999,185.720001,183.58999599999999,183.800003,159.560196,3924700
619,2014-10-15,182.46000700000002,183.78999299999998,178.75,181.75,157.780502,6895800
620,2014-10-16,179.800003,181.479996,178.690002,179.83999599999999,156.122421,5578600
621,2014-10-17,181.240005,182.83999599999999,180.220001,182.050003,158.040955,4350200
622,2014-10-20,166.850006,170.330002,166.690002,169.100006,146.79882800000001,23416500
623,2014-10-21,166.399994,166.679993,161.679993,163.229996,141.70294199999998,20949800
624,2014-10-22,162.41000400000001,165.41000400000001,161.100006,161.78999299999998,140.45288100000002,11084800
625,2014-10-23,162.119995,162.830002,161.53999299999998,162.179993,140.791397,7599400
626,2014-10-24,162.080002,162.440002,161.449997,162.080002,140.70462,6652100
627,2014-10-27,162.0,162.91000400000001,161.809998,161.869995,140.522324,4989100
628,2014-10-28,162.0,163.600006,161.800003,163.600006,142.02417,7895300
629,2014-10-29,164.330002,164.619995,162.759995,163.46000700000002,141.902634,4739300
630,2014-10-30,163.5,164.619995,163.020004,164.350006,142.675262,3896000
631,2014-10-31,165.479996,165.58999599999999,163.619995,164.399994,142.718628,5818000
632,2014-11-03,164.25,164.53999299999998,163.380005,164.360001,142.683929,4688200
633,2014-11-04,164.33999599999999,164.360001,162.240005,162.649994,141.19946299999998,4246900
634,2014-11-05,163.130005,163.53999299999998,161.559998,161.820007,140.478928,4104700
635,2014-11-06,161.279999,161.529999,160.050003,161.46000700000002,141.125702,4067600
636,2014-11-07,161.419998,162.21000700000002,160.850006,162.070007,141.658875,3494800
637,2014-11-10,161.899994,164.470001,161.610001,163.490005,142.900024,4958200
638,2014-11-11,163.699997,163.899994,162.600006,163.300003,142.733978,3534400
639,2014-11-12,162.279999,163.0,161.759995,161.919998,141.527756,3378200
640,2014-11-13,162.0,162.800003,161.800003,162.78999299999998,142.288208,3239700
641,2014-11-14,162.100006,164.490005,161.690002,164.16000400000001,143.485687,4978400
642,2014-11-17,164.16000400000001,164.970001,163.720001,164.16000400000001,143.485687,4798900
643,2014-11-18,164.729996,164.75,161.889999,161.889999,141.501556,5410100
644,2014-11-19,162.050003,162.100006,160.96000700000002,161.429993,141.099487,3802600
645,2014-11-20,160.949997,161.5,159.800003,160.639999,140.408981,4183100
646,2014-11-21,161.830002,161.949997,160.75,160.919998,140.653717,4076900
647,2014-11-24,161.53999299999998,163.860001,161.059998,162.149994,141.72879,6619000
648,2014-11-25,162.649994,163.5,161.559998,161.759995,141.387909,4062400
649,2014-11-26,161.929993,162.100006,161.009995,161.949997,141.554016,3966000
650,2014-11-28,162.75,163.369995,161.440002,162.169998,141.746307,2405500
651,2014-12-01,161.639999,163.320007,161.350006,161.53999299999998,141.195648,4168400
652,2014-12-02,162.470001,162.729996,161.639999,162.669998,142.183334,3465700
653,2014-12-03,162.470001,164.520004,162.0,164.520004,143.80033899999998,6429100
654,2014-12-04,164.009995,164.5,163.009995,164.050003,143.389542,3859400
655,2014-12-05,163.610001,164.5,162.91000400000001,163.270004,142.707794,3013500
656,2014-12-08,163.28999299999998,163.28999299999998,161.53999299999998,161.860001,141.475311,2851000
657,2014-12-09,160.83999599999999,163.020004,160.800003,162.990005,142.463043,3861200
658,2014-12-10,163.009995,163.330002,160.029999,160.509995,140.295349,4072800
659,2014-12-11,160.820007,162.929993,160.520004,161.070007,140.784836,3989600
660,2014-12-12,160.25,160.5,155.330002,155.380005,135.811417,8611700
661,2014-12-15,155.929993,156.740005,152.83999599999999,153.059998,133.783615,6500300
662,2014-12-16,152.029999,154.889999,150.5,151.41000400000001,132.341431,6782600
663,2014-12-17,151.520004,153.309998,151.110001,151.929993,132.795944,5131000
664,2014-12-18,153.580002,157.679993,153.300003,157.679993,137.821777,7302400
665,2014-12-19,157.490005,160.41000400000001,157.490005,158.509995,138.547211,8864900
666,2014-12-22,158.330002,161.91000400000001,158.330002,161.440002,141.10823100000002,4682500
667,2014-12-23,162.229996,162.899994,161.610001,162.240005,141.80748,4043300
668,2014-12-24,162.880005,162.990005,161.610001,161.820007,141.44039899999999,1868100
669,2014-12-26,162.270004,163.08999599999999,162.009995,162.33999599999999,141.894867,1912200
670,2014-12-29,162.0,162.33999599999999,159.449997,160.509995,140.295349,3331800
671,2014-12-30,160.020004,160.820007,159.78999299999998,160.050003,139.893295,2829900
672,2014-12-31,160.41000400000001,161.5,160.380005,160.440002,140.234177,4011900
673,2015-01-02,161.309998,163.309998,161.0,162.059998,141.65016200000002,5525500
674,2015-01-05,161.270004,161.270004,159.190002,159.509995,139.42131,4880400
675,2015-01-06,159.669998,159.96000700000002,155.169998,156.070007,136.414536,6146700
676,2015-01-07,157.199997,157.199997,154.029999,155.050003,135.522995,4701800
677,2015-01-08,156.240005,159.03999299999998,155.550003,158.419998,138.468552,4236800
678,2015-01-09,158.419998,160.33999599999999,157.25,159.110001,139.071671,4484800
679,2015-01-12,159.0,159.25,155.759995,156.440002,136.737961,4182800
680,2015-01-13,157.259995,159.970001,155.679993,156.809998,137.06135600000002,4377500
681,2015-01-14,154.860001,156.490005,153.740005,155.800003,136.17851299999998,4690300
682,2015-01-15,156.690002,156.970001,154.16000400000001,154.570007,135.10343899999998,4248400
683,2015-01-16,153.820007,157.630005,153.820007,157.139999,137.34979199999998,5756000
684,2015-01-20,156.699997,157.330002,154.029999,156.949997,137.183701,8017800
685,2015-01-21,153.029999,154.5,151.070007,152.08999599999999,132.935791,11897100
686,2015-01-22,151.940002,155.720001,151.759995,155.389999,135.820175,6120100
687,2015-01-23,155.029999,157.600006,154.889999,155.869995,136.239716,4812200
688,2015-01-26,158.259995,159.46000700000002,155.770004,156.360001,136.668045,7888100
689,2015-01-27,154.940002,155.08999599999999,152.58999599999999,153.669998,134.316788,5659600
690,2015-01-28,154.0,154.529999,151.550003,151.550003,132.463821,4495900
691,2015-01-29,151.380005,155.580002,149.520004,155.479996,135.89883400000002,8320800
692,2015-01-30,153.91000400000001,155.240005,153.03999299999998,153.309998,134.002136,6563600
